hhid,year,community,rural,treated,informant1,informant2,informant3,consumption,rooms,floor,walls,roof,toilet,well,water,waste,hhsize,male,married,widow,age1660,age60,minority,primary,secondary,tertiary,literacy,agriculture,cart,plow,bike,motorbike,car,radio,tv,fridge,kitchen,horse,goat,chicken,bullock,pig
"329",2009,"063",1,0,49,76,95,2014.432,7,0,0,0,0,1,1,0,14,0,1,0,.4285714,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"324",2009,"063",1,1,102,88,84,2314.653,4,0,0,0,0,1,1,0,9,0,0,1,.2222222,.1111111,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0
"330",2009,"063",1,0,32,36,33,2361.068,2,1,1,1,0,1,1,0,5,0,0,0,.4,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"325",2009,"063",1,0,82,52,71,3151.607,4,0,0,0,0,1,1,0,9,0,0,0,.4444444,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"323",2009,"063",1,1,66,85,101,7199.587,2,0,1,0,0,1,1,0,3,0,0,1,.6666667,.3333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"331",2009,"065",1,0,49,68,53,1855.817,2,0,0,0,0,0,0,0,6,0,1,0,.3333333,.1666667,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"337",2009,"065",1,1,67,9,46,2130.718,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"333",2009,"065",1,0,28,38,18,2199.424,2,0,0,0,0,0,0,0,6,0,0,0,.5,.1666667,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"332",2009,"065",1,0,69,37,47,2388.794,2,0,0,0,0,0,0,0,4,0,0,0,.5,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"334",2009,"065",1,0,19,54,10,3328.039,13,0,0,0,1,1,0,0,12,0,1,0,.5833333,.1666667,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0
"336",2009,"065",1,0,33,24,34,8764.458,3,0,0,0,0,1,1,0,13,0,0,0,.4615385,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"346",2009,"068",1,0,2,76,10,564.5833,3,0,0,0,0,0,1,0,6,0,0,0,.6666667,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"339",2009,"068",1,0,45,28,73,1015.205,19,0,0,0,1,1,1,0,22,0,1,0,.5454546,.1363636,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"348",2009,"068",1,1,113,70,114,1066.667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"340",2009,"068",1,0,69,53,77,1297.861,7,0,0,0,0,0,0,0,21,0,0,0,.4761905,.0952381,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
"342",2009,"068",1,0,17,24,21,1393.843,6,0,0,0,0,1,1,0,16,0,0,0,.375,.0625,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"349",2009,"068",1,0,107,65,87,1622.709,2,0,0,0,0,1,1,0,10,0,0,0,.6,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
"352",2009,"068",1,0,32,104,74,1659.272,4,0,0,0,0,1,1,0,8,0,0,0,.5,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
"344",2009,"068",1,0,114,88,62,1741.588,2,0,0,0,0,1,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"350",2009,"068",1,1,95,82,110,1832.469,2,0,0,0,0,1,1,0,5,0,0,0,.4,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"351",2009,"068",1,0,25,51,43,1903.763,3,0,0,0,0,1,1,0,11,0,1,0,.4545455,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"345",2009,"068",1,0,54,33,81,2093.416,4,0,0,0,1,0,1,0,9,0,0,0,.4444444,.1111111,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"341",2009,"068",1,0,93,67,47,2479.009,3,0,0,0,0,1,0,0,6,0,1,0,.6666667,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0
"338",2009,"068",1,0,82,63,102,3116.073,4,0,0,0,0,0,1,0,11,0,0,0,.4545455,.1818182,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"347",2009,"068",1,0,24,86,35,5942.418,5,0,0,0,1,0,1,0,5,0,1,0,.4,.6,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"343",2009,"068",1,0,47,36,59,9522.296,2,0,0,0,0,0,1,0,6,0,0,0,.5,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"360",2009,"070",1,1,138,,,129.1667,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",2009,"070",1,1,113,,,971.9097,5,0,0,0,0,1,1,0,6,0,0,0,.6666667,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"354",2009,"070",1,0,84,,,1607.447,3,0,0,0,0,1,1,0,11,0,0,0,.4545455,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"361",2009,"070",1,1,98,,,1709.09,3,0,0,0,0,1,0,0,9,1,0,1,.5555556,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"353",2009,"070",1,0,75,,,1928.116,3,0,0,0,0,1,1,0,8,0,0,0,.5,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"362",2009,"070",1,1,132,,,2023.584,2,0,0,0,0,1,1,0,5,0,0,0,.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"365",2009,"070",1,0,60,,,2030.092,5,0,0,0,0,1,1,0,12,0,0,0,.5,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"357",2009,"070",1,0,131,,,2832.476,1,0,0,0,0,1,1,0,5,0,0,0,.6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"363",2009,"070",1,0,43,,,2998.194,2,0,0,0,0,1,1,0,12,0,0,0,.5833333,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"355",2009,"070",1,0,72,,,3062.731,2,0,0,1,0,1,0,0,6,0,0,0,.3333333,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1
"364",2009,"070",1,1,53,,,3286.398,4,0,0,0,0,1,1,0,9,0,0,0,.5555556,.2222222,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
"367",2009,"070",1,0,31,,,3852.124,5,1,0,1,0,1,1,0,12,0,0,0,.5,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"366",2009,"070",1,0,70,,,4860.21,6,0,0,0,0,1,1,0,12,0,0,0,.5833333,.0833333,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"356",2009,"070",1,0,89,,,5270.129,2,0,0,0,0,1,1,0,5,0,0,0,.6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
"379",2009,"072",1,0,32,2,3,0,5,1,0,1,0,1,1,0,7,0,0,0,.4285714,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"370",2009,"072",1,0,49,72,90,243.0556,4,0,1,0,0,1,0,0,6,1,0,1,.3333333,.1666667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"372",2009,"072",1,0,10,20,40,951.6025,8,0,0,1,1,1,0,0,14,0,0,0,.6428571,.0714286,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
"376",2009,"072",1,0,124,88,104,1146.449,2,0,0,0,0,0,1,0,4,0,0,0,.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"375",2009,"072",1,1,123,100,131,1163.901,2,0,0,0,0,0,0,0,4,0,0,0,.75,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"371",2009,"072",1,0,14,29,13,1464.286,7,0,0,0,0,0,1,0,15,0,0,1,.5333334,.0666667,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"368",2009,"072",1,1,130,129,45,1474.209,3,0,0,0,1,1,1,0,8,0,0,0,.625,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"378",2009,"072",1,0,119,80,98,1645.764,4,0,0,0,0,0,1,0,6,0,0,0,.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"369",2009,"072",1,0,80,27,44,2378.565,4,0,0,0,0,0,1,0,7,0,0,0,.2857143,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"377",2009,"072",1,0,52,74,110,2567.488,4,0,0,0,0,0,0,0,12,0,1,0,.3333333,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"374",2009,"072",1,0,24,16,118,3506.063,6,0,0,0,0,1,0,0,10,0,0,1,.6,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"380",2009,"072",1,0,36,21,25,4013.583,13,0,0,0,1,0,1,0,12,0,1,0,.5,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"393",2009,"075",1,0,88,80,84,974.9999,3,0,0,0,0,0,0,0,13,0,1,0,.4615385,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"400",2009,"075",1,0,106,38,13,1580.903,11,0,0,0,1,0,1,0,23,0,1,0,.3913043,.1304348,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"382",2009,"075",1,0,91,98,59,1673.201,12,0,0,0,0,0,1,0,13,0,0,0,.3846154,.0769231,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"388",2009,"075",1,1,99,130,116,1721.995,3,0,0,0,0,0,1,0,8,0,0,0,.5,.25,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
"392",2009,"075",1,0,105,101,119,1811.575,4,0,0,0,0,0,0,0,6,0,1,0,.6666667,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"386",2009,"075",1,0,4,9,7,2018.705,4,1,1,1,0,0,1,0,28,0,0,0,.3571429,.0714286,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"387",2009,"075",1,0,49,90,130,2180.365,2,0,0,0,1,0,1,0,3,0,0,0,.3333333,.6666667,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"383",2009,"075",1,1,115,68,61,2280.997,5,0,0,0,0,0,1,0,7,0,0,0,.5714286,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"394",2009,"075",1,0,130,84,103,2395.711,7,0,0,0,0,0,1,0,16,0,0,0,.5,.125,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0
"391",2009,"075",1,0,27,35,91,2534.49,9,0,0,0,0,0,1,0,15,0,0,0,.4666667,.0666667,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"395",2009,"075",1,0,90,6,74,3382.842,5,0,0,0,0,0,1,0,10,0,0,0,.6,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
"390",2009,"075",1,1,132,135,131,3708.021,12,0,0,0,0,0,0,0,28,0,0,0,.5357143,.0357143,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"389",2009,"075",1,0,24,14,26,3719.711,4,0,0,1,0,0,1,0,14,0,0,0,.5,.0714286,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"399",2009,"075",1,0,126,25,14,3738.177,13,0,0,0,1,0,1,0,18,0,0,0,.5,.1111111,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"384",2009,"075",1,0,16,34,94,3884.152,8,0,0,0,1,0,0,0,25,0,1,0,.72,.08,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"396",2009,"075",1,0,94,72,87,4108.971,3,0,0,0,0,0,1,0,10,0,0,0,.4,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"397",2009,"075",1,0,48,114,70,4321.799,7,0,0,0,0,0,1,0,15,0,0,0,.5333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"398",2009,"075",1,0,102,92,113,4709.424,2,0,0,0,0,0,0,0,8,0,0,0,.5,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"385",2009,"075",1,0,67,70,52,6142.778,17,0,0,0,0,0,1,0,31,0,1,0,.6129032,.0645161,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"402",2009,"077",1,0,,,,597.5858,4,0,0,0,0,1,1,0,8,0,1,0,.5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"403",2009,"077",1,0,,,,1851.146,2,0,0,0,0,1,0,0,7,0,0,0,.2857143,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"401",2009,"077",1,0,,,,6701.773,2,0,0,0,0,1,1,0,4,0,0,0,.5,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
"406",2009,"079",1,1,,,,1018.034,1,0,0,0,0,1,1,0,6,0,0,0,.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"405",2009,"079",1,0,,,,1098.333,3,0,0,0,0,1,1,0,9,0,1,0,.4444444,.1111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"409",2009,"079",1,1,,,,1551.726,5,0,0,0,0,1,1,0,13,0,0,0,.3846154,.1538462,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"407",2009,"079",1,0,,,,1742.908,4,0,0,1,0,1,1,0,8,0,0,0,.5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"411",2009,"079",1,0,,,,1767.072,2,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"404",2009,"079",1,0,,,,2380.665,2,0,0,0,0,0,1,0,6,0,0,0,.6666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"408",2009,"079",1,0,,,,2646.412,4,0,0,0,0,0,1,0,8,0,0,0,.5,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"412",2009,"079",1,0,,,,2973.813,5,0,0,0,0,1,1,0,23,0,1,0,.3913043,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"410",2009,"079",1,0,,,,3042.682,3,0,0,0,0,0,1,0,9,0,0,0,.3333333,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"414",2009,"082",1,0,,2,,2366.522,9,0,0,0,1,0,1,0,16,0,1,0,.375,.0625,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"416",2009,"082",1,0,4,19,1,2459.167,3,0,0,0,0,0,1,0,12,0,0,0,.4166667,.0833333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"413",2009,"082",1,0,3,14,4,2790.419,6,0,0,0,0,0,1,0,11,0,0,0,.7272727,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"417",2009,"084",1,0,,,,542.1617,5,1,0,1,1,0,1,0,8,0,0,0,.625,.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"418",2009,"084",1,0,,,,2700.723,2,0,0,0,0,1,1,0,6,0,0,0,.3333333,.1666667,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"424",2009,"086",1,0,2,27,27,327.2727,5,0,0,0,0,1,1,0,23,0,1,0,.3913043,.0434783,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"422",2009,"086",1,0,66,63,62,1811.787,5,0,0,0,0,1,1,0,8,0,0,0,.75,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"420",2009,"086",1,1,71,77,44,1830.679,2,0,0,0,0,1,1,0,3,0,0,0,.6666667,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"423",2009,"086",1,1,82,87,88,2139.308,4,0,0,0,0,0,1,0,5,0,0,0,.6,.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"419",2009,"086",1,0,12,37,2,3023.604,3,1,0,1,1,0,1,0,6,0,0,0,.5,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"426",2009,"086",1,0,86,70,24,4379.988,3,1,0,0,0,1,1,0,6,0,0,0,.3333333,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"421",2009,"086",1,0,69,53,51,5365.659,3,0,0,0,0,1,1,0,5,0,0,0,.8,.2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"443",2009,"089",1,0,77,99,150,850,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"440",2009,"089",1,0,59,139,146,1057.97,8,0,0,1,0,0,1,0,14,0,0,0,.2857143,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"436",2009,"089",1,0,137,134,154,1083.333,8,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"455",2009,"089",1,1,70,220,232,1754.902,10,0,0,0,0,0,1,0,11,0,0,0,.5454546,.1818182,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"451",2009,"089",1,1,233,77,223,1775.418,4,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"430",2009,"089",1,0,174,223,88,1924.941,2,0,0,0,0,0,0,0,7,0,0,0,.4285714,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"429",2009,"089",1,1,246,264,225,2129.098,4,0,0,0,0,1,1,0,3,0,0,0,.3333333,.6666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",2009,"089",1,0,22,45,11,2392.914,13,1,0,1,1,0,1,0,14,0,1,0,.3571429,.0714286,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
"427",2009,"089",1,0,156,213,156,2506.289,6,0,0,0,0,0,1,0,6,0,0,0,.5,.1666667,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"437",2009,"089",1,0,115,138,250,2693.769,6,0,0,1,1,0,1,0,8,0,0,0,.625,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"434",2009,"089",1,0,125,132,62,3136.948,5,0,0,0,0,0,1,0,11,0,0,0,.3636364,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1
"428",2009,"089",1,0,180,242,184,3221.959,3,0,0,0,0,0,1,0,5,0,0,0,.4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"444",2009,"089",1,0,165,185,218,3362.658,4,0,0,1,0,0,1,0,11,0,0,0,.6363636,.0909091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"442",2009,"089",1,0,186,228,181,3390.869,4,0,0,0,0,1,0,0,7,0,0,0,.2857143,.1428571,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"447",2009,"089",1,0,92,63,46,4059.971,4,0,0,0,0,1,1,0,8,0,1,0,.75,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"448",2009,"089",1,0,111,147,117,4084.415,8,0,0,0,0,0,1,0,11,0,0,0,.3636364,.1818182,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1
"438",2009,"089",1,0,160,76,194,4205.156,8,0,0,0,0,0,1,0,8,0,0,0,.625,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"446",2009,"089",1,1,183,225,222,4821.898,6,0,0,0,0,0,1,0,13,0,0,0,.6153846,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1
"431",2009,"089",1,0,20,171,75,4938.112,6,1,0,1,0,0,1,0,8,0,0,0,.375,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"439",2009,"089",1,1,241,231,259,4962.467,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"435",2009,"089",1,0,91,143,132,5617.73,4,0,0,0,1,0,0,0,5,0,1,0,.6,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"441",2009,"089",1,0,193,79,200,5620.626,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"454",2009,"089",1,0,53,229,34,5768.341,10,0,0,0,0,0,1,0,19,0,0,0,.368421,.0526316,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"445",2009,"089",1,0,163,26,63,5946.941,6,0,0,0,0,0,1,0,10,0,0,0,.4,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"452",2009,"089",1,0,63,221,28,6051.993,24,1,0,1,1,0,1,0,35,0,1,0,.3428572,.0285714,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"456",2009,"089",1,0,56,57,111,8207.25,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"449",2009,"089",1,0,146,125,59,9044.924,2,0,0,0,0,1,1,0,6,0,0,0,.3333333,.1666667,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1
"453",2009,"089",1,0,24,14,32,10483.05,11,1,0,1,1,0,1,0,15,0,0,0,.5333334,.0666667,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"432",2009,"089",1,0,205,62,134,18174.13,5,0,0,1,0,0,1,0,5,0,0,0,.4,.4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
"479",2009,"091",1,0,162,101,106,947.8663,1,0,0,0,0,0,1,0,6,0,0,0,.3333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"477",2009,"091",1,0,80,50,84,1001.407,3,0,0,1,0,1,1,0,10,0,0,0,.4,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"468",2009,"091",1,0,127,188,161,1088.843,1,0,0,0,1,1,1,0,9,0,0,0,.4444444,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"470",2009,"091",1,0,167,117,70,1243.846,3,0,0,1,0,1,1,0,6,0,0,0,.3333333,.3333333,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0
"473",2009,"091",1,0,114,127,159,1271.078,3,0,0,1,0,0,0,0,11,0,0,0,.4545455,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
"480",2009,"091",1,0,91,82,45,1273.803,3,0,0,1,0,0,0,0,12,0,0,0,.4166667,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"463",2009,"091",1,0,73,54,59,1280.967,8,1,0,0,1,1,1,0,18,0,0,0,.5555556,.0555556,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"462",2009,"091",1,0,90,40,34,1403.316,5,1,0,1,0,0,1,0,13,0,0,0,.3076923,.1538462,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"478",2009,"091",1,1,166,186,181,1406.741,1,0,0,0,0,0,0,0,5,0,0,0,.4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"475",2009,"091",1,0,84,110,47,2309.043,2,0,0,0,0,1,1,0,6,0,0,0,.5,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"471",2009,"091",1,0,139,125,108,2347.906,2,0,0,0,0,1,1,0,6,0,0,0,.8333333,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"476",2009,"091",1,0,186,154,150,2604.73,1,0,0,0,1,1,1,0,4,0,0,0,.25,.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"460",2009,"091",1,1,133,179,171,2660.074,1,0,0,0,1,0,1,0,6,0,0,0,.3333333,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"472",2009,"091",1,0,83,80,118,2692.711,1,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"457",2009,"091",1,1,142,207,199,2820.627,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",2009,"091",1,1,184,173,119,2977.279,3,0,0,0,1,1,1,0,8,0,0,0,.375,.125,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"466",2009,"091",1,0,26,32,32,2999.732,3,1,0,1,0,1,0,0,10,0,0,0,.8,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"467",2009,"091",1,0,84,90,81,3074.75,1,0,0,0,0,1,1,0,6,0,0,0,.3333333,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0
"458",2009,"091",1,1,122,155,180,3544.723,1,0,0,0,0,1,1,0,3,0,1,0,.3333333,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"474",2009,"091",1,0,168,97,46,4078.753,3,0,0,0,0,1,0,0,7,1,0,1,.5714286,.1428571,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
"465",2009,"091",1,0,97,100,169,7698.386,3,0,0,0,0,0,1,0,4,0,0,0,.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"461",2009,"091",1,0,39,63,40,9337.396,1,0,0,1,0,0,1,0,8,0,1,0,.375,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
