hhea,hhid_ranker,hhid_ranked,rank
"569","569688","569924",4
"569","569688","569491",5
"569","569688","569316",6
"569","569688","569315",7
"569","569688","569025",8
"569","569924","569120",1
"569","569924","569301",2
"569","569924","569832",3
"569","569924","569491",4
"569","569924","569316",5
"569","569924","569315",6
"569","569924","569688",7
"569","569924","569025",8
"570","570206","570596",1
"570","570206","570472",2
"570","570206","570634",3
"570","570206","570503",4
"570","570206","570379",5
"570","570206","570393",6
"570","570206","570507",7
"570","570309","570634",1
"570","570309","570596",2
"570","570309","570472",3
"570","570309","570503",4
"570","570309","570206",5
"570","570309","570379",6
"570","570309","570393",7
"570","570309","570507",8
"570","570379","570472",1
"570","570379","570503",2
"570","570379","570596",3
"570","570379","570634",4
"570","570379","570206",5
"570","570379","570309",6
"570","570379","570507",7
"570","570379","570393",8
"570","570393","570596",1
"570","570393","570634",2
"570","570393","570472",3
"570","570393","570503",4
"570","570393","570206",5
"570","570393","570379",6
"570","570393","570309",7
"570","570393","570507",8
"570","570472","570634",1
"570","570472","570596",2
"570","570472","570503",3
"570","570472","570309",4
"570","570472","570379",5
"570","570472","570393",6
"570","570472","570507",7
"570","570472","570206",8
"570","570507","570596",1
"570","570507","570472",2
"570","570507","570503",3
"570","570507","570634",4
"570","570507","570309",5
"570","570507","570206",6
"570","570507","570393",7
"570","570507","570379",8
"570","570596","570503",1
"570","570596","570472",2
"570","570596","570507",3
"570","570596","570379",4
"570","570596","570309",5
"570","570596","570634",6
"570","570596","570206",7
"570","570596","570393",8
"570","570976","570596",1
"570","570976","570634",2
"570","570976","570309",3
"570","570976","570472",4
"570","570976","570206",5
"570","570976","570507",6
"570","570976","570379",7
"570","570976","570393",8
"571","571056","571538",1
"571","571056","571882",2
"571","571056","571541",3
"571","571056","571948",4
"571","571056","571599",5
"571","571056","571608",6
"571","571290","571599",1
"571","571290","571056",2
"571","571290","571538",3
"571","571290","571948",4
"571","571290","571882",5
"571","571290","571541",6
"571","571290","571608",7
"571","571290","571375",8
"571","571538","571882",1
"571","571538","571056",2
"571","571538","571541",3
"571","571538","571948",4
"571","571538","571599",5
"571","571538","571375",6
"571","571538","571608",7
"571","571541","571882",1
"571","571541","571948",2
"571","571541","571056",3
"571","571541","571538",4
"571","571541","571375",5
"571","571541","571608",6
"571","571541","571599",7
"571","571599","571882",1
"571","571599","571375",2
"571","571599","571538",3
"571","571599","571608",4
"571","571599","571541",5
"571","571608","571538",1
"571","571608","571056",2
"571","571608","571948",3
"571","571608","571882",4
"571","571608","571375",5
"571","571608","571599",6
"571","571608","571541",7
"571","571882","571948",1
"571","571882","571599",2
"571","571882","571541",3
"571","571882","571056",4
"571","571882","571608",5
"571","571948","571882",1
"571","571948","571056",2
"571","571948","571375",3
"571","571948","571538",4
"571","571948","571608",5
"571","571948","571541",6
"571","571948","571599",7
"572","572032","572900",1
"572","572032","572362",2
"572","572051","572900",1
"572","572051","572032",2
"572","572051","572362",3
"572","572189","572808",1
"572","572189","572997",2
"572","572189","572270",3
"572","572189","572362",4
"572","572270","572808",1
"572","572270","572997",2
"572","572270","572189",3
"572","572270","572362",4
"572","572390","572900",1
"572","572390","572032",2
"572","572390","572362",3
"572","572808","572270",1
"572","572808","572189",2
"572","572808","572362",3
"572","572900","572362",1
"572","572900","572051",2
"572","572997","572362",1
"573","573010","573026",1
"573","573010","573581",2
"573","573010","573716",3
"573","573010","573357",4
"573","573010","573478",5
"573","573026","573926",1
"573","573026","573315",2
"573","573026","573581",3
"573","573026","573478",4
"573","573026","573716",5
"573","573026","573357",6
"573","573026","573523",7
"573","573315","573026",1
"573","573315","573357",2
"573","573315","573926",3
"573","573315","573478",4
"573","573315","573581",5
"573","573315","573716",6
"573","573357","573581",1
"573","573357","573010",2
"573","573357","573523",3
"573","573357","573478",4
"573","573523","573315",1
"573","573523","573478",2
"573","573523","573716",3
"573","573581","573926",1
"573","573581","573478",2
"573","573581","573716",3
"573","573716","573581",1
"573","573716","573523",2
"573","573716","573926",3
"573","573716","573026",4
"573","573716","573315",5
"573","573716","573010",6
"573","573716","573478",7
"573","573926","573026",1
"573","573926","573357",2
"573","573926","573523",3
"573","573926","573581",4
"573","573926","573478",5
"573","573926","573716",6
"574","574007","574084",1
"574","574007","574243",2
"574","574007","574898",3
"574","574007","574668",4
"574","574007","574413",5
"574","574007","574473",6
"574","574007","574047",7
"574","574047","574007",1
"574","574047","574243",2
"574","574047","574084",3
"574","574047","574898",4
"574","574047","574550",5
"574","574047","574473",6
"574","574084","574007",1
"574","574084","574668",2
"574","574084","574898",3
"574","574084","574047",4
"574","574084","574550",5
"574","574084","574473",6
"574","574243","574898",1
"574","574413","574084",1
"574","574413","574898",2
"574","574413","574668",3
"574","574413","574047",4
"574","574413","574473",5
"574","574413","574550",6
"574","574473","574084",1
"574","574473","574898",2
"574","574473","574047",3
"574","574473","574668",4
"574","574473","574550",5
"574","574550","574243",1
"574","574550","574898",2
"574","574550","574084",3
"574","574550","574007",4
"574","574550","574413",5
"574","574550","574668",6
"574","574550","574047",7
"574","574550","574473",8
"574","574828","574007",1
"574","574828","574898",2
"574","574828","574084",3
"574","574828","574413",4
"574","574828","574047",5
"574","574828","574473",6
"574","574828","574550",7
"575","575027","575662",1
"575","575027","575817",2
"575","575027","575101",3
"575","575027","575707",4
"575","575027","575683",5
"575","575101","575027",1
"575","575101","575662",2
"575","575101","575683",3
"575","575101","575817",4
"575","575562","575662",1
"575","575562","575027",2
"575","575562","575707",3
"575","575562","575817",4
"575","575562","575715",5
"575","575562","575683",6
"575","575603","575817",1
"575","575662","575101",1
"575","575662","575817",2
"575","575683","575027",1
"575","575683","575817",2
"575","575683","575101",3
"575","575683","575962",4
"575","575707","575027",1
"575","575707","575817",2
"575","575962","575027",1
"575","575962","575101",2
"575","575962","575817",3
"575","575962","575683",4
"576","576029","576336",1
"576","576029","576329",2
"576","576029","576787",3
"576","576029","576071",4
"576","576029","576699",5
"576","576029","576784",6
"576","576029","576836",7
"576","576029","576788",8
"576","576336","576329",1
"576","576336","576699",2
"576","576336","576787",3
"576","576336","576784",4
"576","576336","576836",5
"576","576336","576788",6
"576","576408","576029",1
"576","576408","576787",2
"576","576408","576699",3
"576","576408","576784",4
"576","576408","576836",5
"576","576408","576788",6
"576","576436","576336",1
"576","576436","576329",2
"576","576436","576029",3
"576","576436","576071",4
"576","576436","576787",5
"576","576436","576784",6
"576","576436","576836",7
"576","576436","576788",8
"576","576587","576029",1
"576","576587","576336",2
"576","576587","576699",3
"576","576587","576071",4
"576","576587","576787",5
"576","576587","576836",6
"576","576587","576784",7
"576","576587","576788",8
"576","576787","576029",1
"576","576787","576329",2
"576","576787","576336",3
"576","576787","576071",4
"576","576787","576836",5
"576","576787","576784",6
"576","576787","576699",7
"576","576787","576788",8
"576","576788","576029",1
"576","576788","576329",2
"576","576788","576336",3
"576","576788","576787",4
"576","576788","576699",5
"576","576788","576836",6
"576","576788","576784",7
"576","576836","576029",1
"576","576836","576787",2
"576","576836","576329",3
"576","576836","576336",4
"576","576836","576071",5
"576","576836","576784",6
"576","576836","576699",7
"576","576836","576788",8
"577","577042","577581",1
"577","577042","577435",2
"577","577042","577338",3
"577","577042","577964",4
"577","577042","577054",5
"577","577042","577534",6
"577","577042","577575",7
"577","577042","577410",8
"577","577338","577964",1
"577","577338","577435",2
"577","577338","577581",3
"577","577338","577042",4
"577","577338","577054",5
"577","577338","577534",6
"577","577338","577575",7
"577","577338","577410",8
"577","577410","577435",1
"577","577410","577581",2
"577","577410","577338",3
"577","577410","577964",4
"577","577410","577042",5
"577","577410","577534",6
"577","577410","577054",7
"577","577410","577575",8
"577","577435","577581",1
"577","577435","577338",2
"577","577435","577054",3
"577","577435","577964",4
"577","577435","577534",5
"577","577435","577575",6
"577","577435","577042",7
"577","577435","577410",8
"577","577575","577435",1
"577","577575","577042",2
"577","577575","577054",3
"577","577575","577338",4
"577","577575","577581",5
"577","577575","577534",6
"577","577575","577410",7
"577","577575","577964",8
"577","577581","577338",1
"577","577581","577534",2
"577","577581","577410",3
"577","577581","577964",4
"577","577624","577054",1
"577","577624","577338",2
"577","577624","577964",3
"577","577624","577534",4
"577","577624","577410",5
"577","577683","577435",1
"577","577683","577581",2
"577","577683","577338",3
"577","577683","577042",4
"577","577683","577054",5
"577","577683","577575",6
"577","577683","577410",7
"577","577683","577534",8
"578","578003","578633",1
"578","578003","578387",2
"578","578003","578215",3
"578","578003","578320",4
"578","578003","578414",5
"578","578003","578881",6
"578","578003","578939",7
"578","578003","578190",8
"578","578190","578215",1
"578","578190","578414",2
"578","578190","578320",3
"578","578190","578881",4
"578","578190","578939",5
"578","578190","578689",6
"578","578320","578881",1
"578","578320","578689",2
"578","578320","578190",3
"578","578387","578633",1
"578","578387","578881",2
"578","578414","578320",1
"578","578414","578215",2
"578","578414","578939",3
"578","578414","578881",4
"578","578414","578689",5
"578","578414","578190",6
"578","578633","578387",1
"578","578633","578881",2
"578","578939","578320",1
"578","578939","578881",2
"578","578939","578414",3
"578","578939","578689",4
"578","578939","578190",5
"578","578999","578387",1
"578","578999","578881",2
"578","578999","578939",3
"578","578999","578190",4
"579","579186","579901",1
"579","579186","579665",2
"579","579186","579881",3
"579","579186","579847",4
"579","579186","579345",5
"579","579186","579379",6
"579","579345","579665",1
"579","579345","579186",2
"579","579345","579881",3
"579","579345","579435",4
"579","579345","579379",5
"579","579345","579462",6
"579","579345","579901",7
"579","579435","579881",1
"579","579435","579462",2
"579","579435","579186",3
"579","579435","579665",4
"579","579435","579379",5
"579","579462","579901",1
"579","579462","579186",2
"579","579462","579847",3
"579","579462","579435",4
"579","579462","579345",5
"579","579462","579379",6
"579","579665","579435",1
"579","579665","579186",2
"579","579665","579881",3
"579","579665","579462",4
"579","579665","579345",5
"579","579665","579379",6
"579","579665","579847",7
"579","579847","579186",1
"579","579847","579901",2
"579","579847","579435",3
"579","579847","579379",4
"579","579847","579881",5
"579","579847","579462",6
"579","579847","579665",7
"579","579881","579186",1
"579","579881","579665",2
"579","579881","579462",3
"579","579881","579435",4
"579","579881","579847",5
"579","579881","579901",6
