"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","PMT_beta"
"4864","bicycle",16,200,-0.0486001614560706,-0.103305445201062,0.00117055219689685,-0.0498441066819169,-0.0991045706188546,0.000601415397149671,-0.109700341615197,-0.116405372026682,-0.0958890208557872
"4865","motorcycle",16,200,0.324256128440693,0.470834013036419,0.202989975958566,0.325460329522269,0.476954544917807,0.205058247878069,0.483770697162029,0.479168684507579,0.147201401290257
"4866","auto",16,200,0.681308161616668,0.891220205334775,0.503922029690542,0.676056778372898,0.894508194215399,0.506174656747656,0.97982068630914,1.00674533438124,0.411483489916164
"4867","hp",16,200,0.136887794886615,0.104546594866353,0.173722790270251,0.147434129229038,0.107471539383484,0.175376692859234,0.0822776082913215,0.0896025452382697,0.23948124575834
"4868","jewelry",16,200,0.0695643139502673,0.097543226516214,0.0445454772080196,0.0708544029033498,0.0965660614263082,0.0448851063081179,0.0841964581173088,0.0886031070811495,0.0375580552585361
"4869","chicken",16,200,0.0644380448939744,0.0630555269425087,0.0595583502613675,0.0524281768857438,0.0588474917740116,0.0597939313399199,0.0517155621505112,0.0439097067054773,-0.0102929539893701
"4870","cow",16,200,0.212749070332592,0.468746819019049,-0.0402789924935142,0.212885412636267,0.482863613017281,-0.0390639239783674,0.569964822905194,0.547213639495946,-0.1093913273879
"4871","credit",16,200,-0.0216125188539218,-0.0717276987483018,0.0243211560217828,-0.0266147741538782,-0.0773530828051809,0.0243838973302669,-0.102652654032284,-0.104778002206198,0.0918653159942368
"4872","hhsector1",16,200,0.00275557277624106,0.0730859483275537,-0.0782512506714924,0.00334403839738018,0.0696038063308136,-0.0623475809242512,-0.117720646420029,-0.140596503294078,0.0123984723190384
"4873","hhsector2",16,200,-0.152165385776088,-0.159894270086597,-0.146739747007157,-0.139079234795905,-0.158686069510506,-0.128305275912068,-0.332974808946119,-0.358621544368944,-0.0277554750208199
"4874","hhsector3",16,200,-0.0474372511088341,-0.0345083677934446,-0.0553049911496013,-0.0360531351908411,-0.0294226223699032,-0.0381549966619267,-0.210074200279968,-0.224127630410547,0.128750619796104
"4875","formal",16,200,0.320650136713497,0.400393790056702,0.26043064645766,0.282706179684721,0.340960487065142,0.235467609980827,0.579737251957309,0.51962486039154,-0.154848199531942
"4876","informal",16,200,0.198480078835078,0.280126906516227,0.12847124206639,0.149185642918493,0.221172515563518,0.104070563209044,0.454569492605218,0.389251894312347,-0.116022126821553
"4877","hhsize",17,200,-0.433651521285975,-0.253630991791234,-0.632323750816857,-0.434865344967994,-0.258666843049043,-0.633564303643307,-0.244355644581587,-0.252960738526672,-0.589773591512238
"4878","hhage",17,200,0.0931027300032113,0.169996275560124,0.0116507290143141,0.0945562530946326,0.177744359874357,0.0116335256100449,0.16732097919121,0.181761108065672,0.048094047008569
"4879","age04",17,200,0.00374407122429878,-0.00525317675636121,0.0209749573620546,0.00899995547618474,-0.00524514630711073,0.0213077104582625,-0.0187995386305842,-0.0158170800559465,-0.00859056814778431
"4880","depratio",17,200,-0.102791502609774,-0.0269510774876646,-0.185354724627435,-0.104830182788908,-0.0289962177273788,-0.184461455383153,-0.0215732077623465,-0.013794970525838,-0.160097249110635
"4881","pcfloor",17,200,0.236796490778954,0.231026205214509,0.257930244357902,0.230975886698206,0.222064667942881,0.258041389408296,0.236452524037342,0.243828933618096,0.307870392234246
"4882","eschild",17,200,0.0145664210382374,0.0131051017444655,0.024790499116323,0.0215013925017181,0.0111414417067924,0.0263431948460047,-0.00115931275389638,-0.00133035663840306,-0.0351820814342512
"4883","jschild",17,200,0.0299664506508691,-0.00992419848467292,0.0804210838257138,0.0324812726908328,-0.00640449571284114,0.0799156652701345,-0.0167799789960125,-0.0303458759352678,0.0503047385658339
"4884","sschild",17,200,0.0668438197154842,0.0560083500744139,0.076627714527083,0.0677281064863835,0.0586050691830102,0.0764768652671414,0.0435435263931096,0.0469539343551735,0.0641464630375946
"4885","connected",17,200,0.043803751817756,0.0856379839635106,0.0100023874454858,0,0,0,0.0893647272757072,0,0
"4886","hhmale",17,200,0.0758016454547583,0.221038597409225,-0.0513679590907159,0.0936459529238211,0.242889763967999,-0.0442795083240647,0.177927760101677,0.198109096481536,0.0768480657202339
"4887","hhmarried",17,200,0.251667953512635,0.573698451965312,-0.0551402421297464,0.263873022393784,0.588843067295429,-0.0604234151739224,0.682295822128713,0.687202084881201,-0.0899994688243466
"4888","hheduc2",17,200,0.0662315359509287,-0.00519296145488657,0.128214261402787,0.0645921137536009,-0.00447075321583275,0.125502032239822,-0.0306919541101228,-0.0219039842692648,-0.0544647808838099
"4889","hheduc3",17,200,0.181814453416071,0.22458963432438,0.139308688116542,0.183427676473195,0.235012475418029,0.135164730429446,0.213450912226213,0.227463220159271,0.119589637861554
"4890","hheduc4",17,200,0.16024165577702,0.172144827533041,0.15918569927007,0.169022683122767,0.189455088631335,0.157614436349631,0.158875267046389,0.177867421818604,0.128931318808789
"4891","higheduc2",17,200,-0.0171389342619848,-0.0236690746087481,-0.0151385352790276,0.013816412974228,0.0364493141559886,-0.00815729769054063,0.0495397335862478,0.0956979278986577,-0.00876829447587102
"4892","higheduc3",17,200,-0.053576201416256,-0.0272217354879614,-0.0793650761647249,-0.0278686056638833,0.0234117822307829,-0.0717494424673097,0.0479136390420079,0.0944071260713509,-0.049540439112235
"4893","higheduc4",17,200,0.101611236708341,0.21690882916225,-0.0117369861467675,0.128264060722038,0.269841157877485,-0.00407499936805272,0.29347464219525,0.337992522201418,-0.0147727103215735
"4894","tfloor",17,200,0.243226575142656,0.442423902530129,0.0521476671908324,0.270184119148541,0.511703609101785,0.0520505894698142,0.53066031954753,0.579397973160318,0.0626719233089076
"4895","twall",17,200,0.235564102619401,0.361560548358799,0.117200370639072,0.242029642093048,0.373047031695922,0.118838922687495,0.381765478249392,0.378569593504292,0.152213399629672
"4896","toilet",17,200,0.226268580555518,0.408280221741971,0.0537779917017414,0.223754336955198,0.413793621303883,0.053559221869402,0.421258063652498,0.413301191836968,0.058173521292123
"4897","water",17,200,-0.105834435127182,-0.0558177812214486,-0.139040382592727,-0.077020354041521,-0.0215310788591213,-0.136496208571761,-0.0332825625894714,-0.0373285197269546,0.0239182601890572
"4898","lighting",17,200,0.228951354464019,0.354433641351521,0.117478183230068,0.236085201232791,0.365603063328421,0.118599170422296,0.362121072925557,0.36808359253965,0.0334970164999626
"4899","troof",17,200,0.071529873324791,0.263134904114143,-0.120524400927663,0.0573233368857449,0.23625300574341,-0.120667092175481,0.331909279382287,0.33860041271672,-0.104828425688577
"4900","fcook",17,200,0.10613499532284,0.0228327915827693,0.206605206810391,0.110633355920879,0.0278473897116274,0.205063022742012,-0.00333510829143964,0.00929515901630545,0.137337235649829
"4901","house",17,200,0.134421657634442,0.229155124936027,0.0493181244235374,0.154900126718715,0.2666560241337,0.0501323937462052,0.245144240430974,0.285123869052308,0.0771405666245933
"4902","computer",17,200,0.61502892885796,0.737404636413286,0.524958156339898,0.614031318426974,0.738126463097999,0.52849039720971,0.762204356313859,0.766878356697058,0.451050201126058
"4903","radio",17,200,0.0450012018289665,0.0492643824753487,0.0481810219988439,0.0501254303100973,0.053823367134774,0.0484076703978028,0.0392189625477508,0.0407790907556868,0.0662365741533803
"4904","tv",17,200,0.0257487004247544,0.117126762333894,-0.0650431894955306,0.0343654679545755,0.129717924181732,-0.0684218007864178,0.12191518550522,0.133202998883545,-0.0263960726129526
"4905","dvd",17,200,0.137972991673097,0.150285388577407,0.121848053629802,0.131691118430527,0.14643563033598,0.122212913444427,0.144456984623902,0.139107232847117,0.109676155569266
"4906","satellite",17,200,0.288733535468924,0.432638052710464,0.159616371237428,0.282868376641672,0.424464216792567,0.158474631238955,0.454078356247524,0.42670338625288,0.0807287079810792
"4907","ac",17,200,0.399159207486405,0.423156204585368,0.397144957536784,0.408597732159656,0.432626268661175,0.398734371440254,0.413759845805867,0.426561983155131,0.67717551834644
"4908","gas",17,200,0.241351466272495,0.287194001422387,0.205650713760389,0.232810510500079,0.275053590021858,0.205321073313837,0.278513636907368,0.309751188122914,0.123925909387335
"4909","refrigerator",17,200,0.280288055472208,0.367549733231596,0.203664878692658,0.286109953224647,0.374892571340771,0.204771736716072,0.370526614246536,0.363585239864527,0.170933478769689
"4910","bicycle",17,200,-0.0715671802869555,-0.150367105528222,0.000815525400067213,-0.0630457877205017,-0.128755858769157,0.00218161454777496,-0.154196300526522,-0.151270717536268,-0.120618668191696
"4911","motorcycle",17,200,0.342586106778126,0.496501504796253,0.205411372037032,0.344733016891435,0.503341050346147,0.202488997240799,0.514264240527993,0.503269441321634,0.24377466195367
"4912","auto",17,200,0.714183302262384,0.961672692520228,0.512491045737802,0.718527665665391,0.977531705360541,0.511742306780761,1.13321769257367,1.12002694682576,0.415860692015844
"4913","hp",17,200,0.115672625846155,0.0476407757990226,0.176815399355646,0.116805839708406,0.0518017167917888,0.175010351342804,0.025022843808449,0.0277848404000037,0.244643682306728
"4914","jewelry",17,200,0.129834523160076,0.216208353132386,0.0501316608835927,0.134105515242872,0.225085686482472,0.0511957132490936,0.211787005628419,0.222642230761642,0.155686194800389
"4915","chicken",17,200,0.0316634928095162,0.0175530781395957,0.0573600930364975,0.0465227488813641,0.0299531472655982,0.0585513693823207,-0.00240847374504013,0.0185039180055019,-0.0548265138379638
"4916","cow",17,200,0.176160815009171,0.40799009501481,-0.0456134415178608,0.178083598449208,0.406097585694753,-0.0452702524228148,0.453312209225241,0.468836740869585,-0.0602529612962679
"4917","credit",17,200,-0.00214345407965335,-0.030197428458427,0.025057169095687,-0.00272727300822802,-0.0301307521742904,0.0235159011353127,-0.0395072833375759,-0.0348027727179445,0.115598999372534
"4918","hhsector1",17,200,0.112483331927127,0.189117097389031,0.0415649217914355,0.139076606465797,0.235416229771428,0.0551497534179871,0.293695421592914,0.253811059242465,-0.195410611616557
"4919","hhsector2",17,200,-0.0545200823143945,-0.0778366302638052,-0.0269327818020852,-0.0364764617506115,-0.0617262555823389,-0.0124663965018873,0.0268729289185033,-0.019080670115772,-0.214144021444647
"4920","hhsector3",17,200,0.0904183992504509,0.107992986206396,0.0629290405943608,0.101630616095427,0.12526943363829,0.0779538051915309,0.212020041325871,0.171792126229626,-0.185148331040289
"4921","formal",17,200,0.100462431786217,0.091442928998922,0.1127383388405,0.106615690774068,0.120185748462272,0.100277877262166,-0.00104416655469185,0.093739177449231,0.281897939924645
"4922","informal",17,200,0.00625136136634224,0.0186809996168208,-0.0166634548531893,0.000278595185817704,0.0409498114434114,-0.0289717912384457,-0.0762680797949885,0.0203948082865524,0.304535811506551
"4923","hhsize",18,200,-0.4053927503769,-0.205265108488324,-0.625407575661981,-0.403992175863837,-0.19717971129373,-0.62567814337623,-0.17483203051949,-0.186142274950229,-0.551107757321041
"4924","hhage",18,200,0.0991571619501727,0.193119137608465,0.0103241779094906,0.102749796062527,0.198822345651282,0.0119416926198075,0.199735296965963,0.192589764450951,-0.00290966097424069
"4925","age04",18,200,-0.000488753396317585,-0.0237272871995438,0.019337634360123,-0.0047097186294618,-0.0289348585231391,0.020023160550228,-0.0493457576993315,-0.0478308236912496,-0.0706263388146287
"4926","depratio",18,200,-0.0851339326265006,-0.00144485383620796,-0.183810805826669,-0.0870680497447313,0.00270504492175162,-0.185544122405666,0.017956811726487,0.0179156395494345,-0.149164362654207
"4927","pcfloor",18,200,0.279481865165005,0.317502985608791,0.259529630651202,0.286211884760116,0.323695596808205,0.258562085740065,0.328301500276575,0.331808837714589,0.377496437352441
"4928","eschild",18,200,0.0334411378308877,0.0513382538160269,0.0232042534867195,0.0367209251286405,0.0492729313274233,0.0246491560492105,0.0231897227740732,0.0275583056139206,0.00243918226592249
"4929","jschild",18,200,0.0589411403010711,0.041943027829837,0.0786967997102952,0.0656096281195418,0.0532801570147321,0.0795215208110391,0.0344993686123948,0.0368849628676129,-0.00816011093617425
"4930","sschild",18,200,0.112336973915033,0.150005290072244,0.0789069557175881,0.113172844998553,0.150531538384389,0.0765250939675118,0.140896934565721,0.147877560206332,0.0760011003759866
"4931","connected",18,200,0.0341128058801488,0.0702788045634835,0.0103810303516405,0,0,0,0.0710588227742528,0,0
"4932","hhmale",18,200,0.0312038030255276,0.130942018838735,-0.0545816807309957,0.0324254838733103,0.12327817425139,-0.0535502998141148,0.0645030999947918,0.0725643760281029,-0.101508291036102
"4933","hhmarried",18,200,0.2582660545185,0.586629847475194,-0.0499458253969372,0.266223483794947,0.593052340846063,-0.0467302043510215,0.691914040147889,0.702850811641719,-0.000640244538263438
"4934","hheduc2",18,200,0.123684991822419,0.127002903286703,0.131642748425324,0.137090198505282,0.133555013132002,0.133807162411704,0.126168798895878,0.139205188025051,0.0497559054167829
"4935","hheduc3",18,200,0.156218723539621,0.184019250972113,0.139936604031964,0.165894103784252,0.197954286194346,0.1425036502939,0.179281904403782,0.190670401421916,0.150587844219751
"4936","hheduc4",18,200,0.177420802581736,0.205915736825633,0.162236771572588,0.195224620308949,0.2379404492794,0.16533697976739,0.216550511661374,0.232600175939143,0.258511942582144
"4937","higheduc2",18,200,-0.0435718481902494,-0.0745575154584302,-0.0182195682561386,-0.072882020588344,-0.121576126156612,-0.0234831663210352,-0.0820084182814298,-0.0723021056671819,-0.0789011189932096
"4938","higheduc3",18,200,-0.0367443211490317,0.00552006087772473,-0.0812894296758397,-0.0560304518967848,-0.0235229062111771,-0.0863875219581597,0.0280423687009775,0.050566061107505,-0.0794958513614999
"4939","higheduc4",18,200,0.0886222680156758,0.19011427788408,-0.0147886708663094,0.0653260603787166,0.162672661066328,-0.0201699612038501,0.197625035082131,0.222973975162751,-0.0576611647023394
"4940","tfloor",18,200,0.090658402879941,0.141916209382121,0.0409561980675255,0.0792798283138957,0.125623581025961,0.0365041091294729,0.110647621762578,0.123197786337705,0.0385679360448421
"4941","twall",18,200,0.177836246201056,0.249890576914989,0.116679878593232,0.191888965048613,0.269069600557982,0.11681312935602,0.266466395998296,0.272655536560787,0.0792310712721709
"4942","toilet",18,200,0.20597541037038,0.367115425086607,0.0542174162920462,0.198165351069448,0.356619246886953,0.0532118089218785,0.384693791124988,0.38102067734193,0.00756073799765329
"4943","water",18,200,-0.00861820899758809,0.1005000031493,-0.135696356834567,-0.0348104532882666,0.0777993345182164,-0.135591181655673,0.113867334081985,0.123152833657635,0.0614294520624015
"4944","lighting",18,200,0.252870340812,0.397962927074952,0.121716357784734,0.247640724699937,0.38957863989791,0.119147793314116,0.414538514482615,0.417297134762827,0.0495792938462779
"4945","troof",18,200,0.0846121367275344,0.295093472398674,-0.119375971720879,0.0856570099993825,0.301988499480671,-0.120359987725403,0.378115490715728,0.483011074692218,-0.140053227953196
"4946","fcook",18,200,0.24952441878597,0.288004643883428,0.212962057099435,0.239589954750453,0.286877519918873,0.212177519864056,0.297500408607706,0.292029722925872,0.166660094748423
